,osmid_start,x_start,y_start,osmid_end,x_end,y_end,Time
2336,66425375,-71.0950008,42.4270427,66443549,-71.122337,42.410717,17:30
2337,66457713,-71.119392,42.411164,66433382,-71.0902319,42.4352662,8:30
2338,66457713,-71.119392,42.411164,66433382,-71.0902319,42.4352662,15:30
2339,66457713,-71.119392,42.411164,66433382,-71.0902319,42.4352662,17:30
2340,66481352,-71.0797865,42.4032261,66481271,-71.125404,42.410395,8:30
2341,66481352,-71.0797865,42.4032261,66481271,-71.125404,42.410395,15:30
2342,66481352,-71.0797865,42.4032261,66481271,-71.125404,42.410395,17:30
2343,66474542,-71.0935822,42.4113888,66458544,-71.124606,42.411594,8:30
2344,66474542,-71.0935822,42.4113888,66458544,-71.124606,42.411594,15:30
2345,66474542,-71.0935822,42.4113888,66458544,-71.124606,42.411594,17:30
2346,1705089132,-71.0940245,42.437277,66431077,-71.084809,42.4109698,8:30
2347,1705089132,-71.0940245,42.437277,66431077,-71.084809,42.4109698,15:30
2348,1705089132,-71.0940245,42.437277,66431077,-71.084809,42.4109698,17:30
2349,66461500,-71.080966,42.406588,66469951,-71.092331,42.4388724,8:30
2350,66461500,-71.080966,42.406588,66469951,-71.092331,42.4388724,15:30
2351,66461500,-71.080966,42.406588,66469951,-71.092331,42.4388724,17:30
2352,66443304,-71.0912547,42.4086983,66435140,-71.120518,42.408775,8:30
2353,66443304,-71.0912547,42.4086983,66435140,-71.120518,42.408775,15:30
2354,66443304,-71.0912547,42.4086983,66435140,-71.120518,42.408775,17:30
2355,66433023,-71.0767306,42.4046875,66452245,-71.123088,42.409608,8:30
2356,66433023,-71.0767306,42.4046875,66452245,-71.123088,42.409608,15:30
2357,66433023,-71.0767306,42.4046875,66452245,-71.123088,42.409608,17:30
2358,66437578,-71.118759,42.410699,66463878,-71.0897011,42.4390312,8:30
2359,66437578,-71.118759,42.410699,66463878,-71.0897011,42.4390312,15:30
2360,66437578,-71.118759,42.410699,66463878,-71.0897011,42.4390312,17:30
2361,66443549,-71.122337,42.410717,66461868,-71.0889433,42.4041206,8:30
2362,66443549,-71.122337,42.410717,66461868,-71.0889433,42.4041206,15:30
2363,66443549,-71.122337,42.410717,66461868,-71.0889433,42.4041206,17:30
2364,66439072,-71.0874203,42.4109224,66448154,-71.0914496,42.4404644,8:30
2365,66439072,-71.0874203,42.4109224,66448154,-71.0914496,42.4404644,15:30
2366,66439072,-71.0874203,42.4109224,66448154,-71.0914496,42.4404644,17:30
2367,1095874191,-71.0945186,42.4063247,66437578,-71.118759,42.410699,8:30
2368,1095874191,-71.0945186,42.4063247,66437578,-71.118759,42.410699,15:30
2369,1095874191,-71.0945186,42.4063247,66437578,-71.118759,42.410699,17:30
2370,66462139,-71.118875,42.411885,66462174,-71.0939571,42.4392445,8:30
2371,66462139,-71.118875,42.411885,66462174,-71.0939571,42.4392445,15:30
2372,66462139,-71.118875,42.411885,66462174,-71.0939571,42.4392445,17:30
2373,66438396,-71.0819448,42.402099,66452245,-71.123088,42.409608,8:30
2374,66438396,-71.0819448,42.402099,66452245,-71.123088,42.409608,15:30
2375,66438396,-71.0819448,42.402099,66452245,-71.123088,42.409608,17:30
2376,66431077,-71.084809,42.4109698,66474482,-71.124367,42.411962,8:30
2377,66431077,-71.084809,42.4109698,66474482,-71.124367,42.411962,15:30
2378,66431077,-71.084809,42.4109698,66474482,-71.124367,42.411962,17:30
2379,66484632,-71.0930686,42.4407625,66433931,-71.0838038,42.4092838,8:30
2380,66484632,-71.0930686,42.4407625,66433931,-71.0838038,42.4092838,15:30
2381,66484632,-71.0930686,42.4407625,66433931,-71.0838038,42.4092838,17:30
2382,66445820,-71.0938114,42.4378185,66479782,-71.120223,42.40949,8:30
2383,66445820,-71.0938114,42.4378185,66479782,-71.120223,42.40949,15:30
2384,66445820,-71.0938114,42.4378185,66479782,-71.120223,42.40949,17:30
2385,66478453,-71.0929375,42.4341481,66433931,-71.0838038,42.4092838,8:30
2386,66478453,-71.0929375,42.4341481,66433931,-71.0838038,42.4092838,15:30
2387,66478453,-71.0929375,42.4341481,66433931,-71.0838038,42.4092838,17:30
2388,66423381,-71.094591,42.429712,66478982,-71.084974,42.411069,8:30
2389,66423381,-71.094591,42.429712,66478982,-71.084974,42.411069,15:30
2390,66423381,-71.094591,42.429712,66478982,-71.084974,42.411069,17:30
2391,66458544,-71.124606,42.411594,5934881684,-71.0818031,42.4059142,8:30
2392,66458544,-71.124606,42.411594,5934881684,-71.0818031,42.4059142,15:30
2393,66458544,-71.124606,42.411594,5934881684,-71.0818031,42.4059142,17:30
2394,66432656,-71.0936359,42.4425273,66464594,-71.125489,42.4102817,8:30
2395,66432656,-71.0936359,42.4425273,66464594,-71.125489,42.4102817,15:30
2396,66432656,-71.0936359,42.4425273,66464594,-71.125489,42.4102817,17:30
2397,66458544,-71.124606,42.411594,66433513,-71.0748356,42.4066039,8:30
2398,66458544,-71.124606,42.411594,66433513,-71.0748356,42.4066039,15:30
2399,66458544,-71.124606,42.411594,66433513,-71.0748356,42.4066039,17:30
2400,66435140,-71.120518,42.408775,1538930314,-71.092831,42.4346586,8:30
2401,66435140,-71.120518,42.408775,1538930314,-71.092831,42.4346586,15:30
2402,66435140,-71.120518,42.408775,1538930314,-71.092831,42.4346586,17:30
2403,66433476,-71.077174,42.4090153,66427664,-71.120235,42.410581,8:30
2404,66433476,-71.077174,42.4090153,66427664,-71.120235,42.410581,15:30
2405,66433476,-71.077174,42.4090153,66427664,-71.120235,42.410581,17:30
2406,66440950,-71.091994,42.439801,66445763,-71.121871,42.41055,8:30
2407,66440950,-71.091994,42.439801,66445763,-71.121871,42.41055,15:30
2408,66440950,-71.091994,42.439801,66445763,-71.121871,42.41055,17:30
2409,66484409,-71.0950324,42.4278883,66437347,-71.07936,42.411035,8:30
2410,66484409,-71.0950324,42.4278883,66437347,-71.07936,42.411035,15:30
2411,66484409,-71.0950324,42.4278883,66437347,-71.07936,42.411035,17:30
2412,66462139,-71.118875,42.411885,987868145,-71.0825717,42.4022054,8:30
2413,66462139,-71.118875,42.411885,987868145,-71.0825717,42.4022054,15:30
2414,66462139,-71.118875,42.411885,987868145,-71.0825717,42.4022054,17:30
2415,66433476,-71.077174,42.4090153,66445753,-71.0905484,42.432587,8:30
2416,66433476,-71.077174,42.4090153,66445753,-71.0905484,42.432587,15:30
2417,66433476,-71.077174,42.4090153,66445753,-71.0905484,42.432587,17:30
2418,66456909,-71.0918243,42.4287317,66443549,-71.122337,42.410717,8:30
2419,66456909,-71.0918243,42.4287317,66443549,-71.122337,42.410717,15:30
2420,66456909,-71.0918243,42.4287317,66443549,-71.122337,42.410717,17:30
2421,66437751,-71.0925273,42.4282904,66430632,-71.1197266,42.4102581,8:30
2422,66437751,-71.0925273,42.4282904,66430632,-71.1197266,42.4102581,15:30
2423,66437751,-71.0925273,42.4282904,66430632,-71.1197266,42.4102581,17:30
2424,66457942,-71.0954488,42.4274634,987868067,-71.0794823,42.4041164,8:30
2425,66457942,-71.0954488,42.4274634,987868067,-71.0794823,42.4041164,15:30
2426,66457942,-71.0954488,42.4274634,987868067,-71.0794823,42.4041164,17:30
2427,66455987,-71.092648,42.4316018,66452245,-71.123088,42.409608,8:30
2428,66455987,-71.092648,42.4316018,66452245,-71.123088,42.409608,15:30
2429,66455987,-71.092648,42.4316018,66452245,-71.123088,42.409608,17:30
2430,66448946,-71.093711,42.433961,66480560,-71.0848411,42.4112967,8:30
2431,66448946,-71.093711,42.433961,66480560,-71.0848411,42.4112967,15:30
2432,66448946,-71.093711,42.433961,66480560,-71.0848411,42.4112967,17:30
2433,66435140,-71.120518,42.408775,66463083,-71.09222,42.436441,8:30
2434,66435140,-71.120518,42.408775,66463083,-71.09222,42.436441,15:30
2435,66435140,-71.120518,42.408775,66463083,-71.09222,42.436441,17:30
2436,66456393,-71.0890657,42.4371221,66456019,-71.0948434,42.4058016,8:30
2437,66456393,-71.0890657,42.4371221,66456019,-71.0948434,42.4058016,15:30
2438,66456393,-71.0890657,42.4371221,66456019,-71.0948434,42.4058016,17:30
2439,66463369,-71.1217444,42.4101564,66445753,-71.0905484,42.432587,8:30
2440,66463369,-71.1217444,42.4101564,66445753,-71.0905484,42.432587,15:30
2441,66463369,-71.1217444,42.4101564,66445753,-71.0905484,42.432587,17:30
2442,66467275,-71.086321,42.411085,66457713,-71.119392,42.411164,8:30
2443,66467275,-71.086321,42.411085,66457713,-71.119392,42.411164,15:30
2444,66467275,-71.086321,42.411085,66457713,-71.119392,42.411164,17:30
2445,3191029804,-71.0945648,42.4062507,66463678,-71.120822,42.410936,8:30
2446,3191029804,-71.0945648,42.4062507,66463678,-71.120822,42.410936,15:30
2447,3191029804,-71.0945648,42.4062507,66463678,-71.120822,42.410936,17:30
2448,66482308,-71.080428,42.408055,66486897,-71.0941793,42.4368274,8:30
2449,66482308,-71.080428,42.408055,66486897,-71.0941793,42.4368274,15:30
2450,66482308,-71.080428,42.408055,66486897,-71.0941793,42.4368274,17:30
2451,66467254,-71.0919027,42.4331566,66421287,-71.123696,42.411082,8:30
2452,66467254,-71.0919027,42.4331566,66421287,-71.123696,42.411082,15:30
2453,66467254,-71.0919027,42.4331566,66421287,-71.123696,42.411082,17:30
2454,66458642,-71.0895289,42.4388894,66435752,-71.122522,42.410456,8:30
2455,66458642,-71.0895289,42.4388894,66435752,-71.122522,42.410456,15:30
2456,66458642,-71.0895289,42.4388894,66435752,-71.122522,42.410456,17:30
2457,66430632,-71.1197266,42.4102581,5458722610,-71.0819095,42.4041114,8:30
2458,66430632,-71.1197266,42.4102581,5458722610,-71.0819095,42.4041114,15:30
2459,66430632,-71.1197266,42.4102581,5458722610,-71.0819095,42.4041114,17:30
2460,66454735,-71.0936909,42.4426064,66443549,-71.122337,42.410717,8:30
2461,66454735,-71.0936909,42.4426064,66443549,-71.122337,42.410717,15:30
2462,66454735,-71.0936909,42.4426064,66443549,-71.122337,42.410717,17:30
2463,66435140,-71.120518,42.408775,66433476,-71.077174,42.4090153,8:30
2464,66435140,-71.120518,42.408775,66433476,-71.077174,42.4090153,15:30
2465,66435140,-71.120518,42.408775,66433476,-71.077174,42.4090153,17:30
2466,5458722610,-71.0819095,42.4041114,66458544,-71.124606,42.411594,8:30
2467,5458722610,-71.0819095,42.4041114,66458544,-71.124606,42.411594,15:30
2468,5458722610,-71.0819095,42.4041114,66458544,-71.124606,42.411594,17:30
2469,66432605,-71.0823447,42.4057258,66435752,-71.122522,42.410456,8:30
2470,66432605,-71.0823447,42.4057258,66435752,-71.122522,42.410456,15:30
2471,66432605,-71.0823447,42.4057258,66435752,-71.122522,42.410456,17:30
2472,66422683,-71.127038,42.410869,987866498,-71.0808029,42.4032954,8:30
2473,66422683,-71.127038,42.410869,987866498,-71.0808029,42.4032954,15:30
2474,66422683,-71.127038,42.410869,987866498,-71.0808029,42.4032954,17:30
2475,2295021981,-71.1211007,42.4098316,66443423,-71.08054,42.4077535,8:30
2476,2295021981,-71.1211007,42.4098316,66443423,-71.08054,42.4077535,15:30
2477,2295021981,-71.1211007,42.4098316,66443423,-71.08054,42.4077535,17:30
2478,66432605,-71.0823447,42.4057258,66461452,-71.0874827,42.4372678,8:30
2479,66432605,-71.0823447,42.4057258,66461452,-71.0874827,42.4372678,15:30
2480,66432605,-71.0823447,42.4057258,66461452,-71.0874827,42.4372678,17:30
2481,66421686,-71.0816604,42.4107101,66481271,-71.125404,42.410395,8:30
2482,66421686,-71.0816604,42.4107101,66481271,-71.125404,42.410395,15:30
2483,66421686,-71.0816604,42.4107101,66481271,-71.125404,42.410395,17:30
2484,66452635,-71.081707,42.404687,66450694,-71.090072,42.436659,8:30
2485,66452635,-71.081707,42.404687,66450694,-71.090072,42.436659,15:30
2486,66452635,-71.081707,42.404687,66450694,-71.090072,42.436659,17:30
2487,66430948,-71.0905874,42.4302781,66435752,-71.122522,42.410456,8:30
2488,66430948,-71.0905874,42.4302781,66435752,-71.122522,42.410456,15:30
2489,66430948,-71.0905874,42.4302781,66435752,-71.122522,42.410456,17:30
2490,66452245,-71.123088,42.409608,66477756,-71.0916173,42.43784,8:30
2491,66452245,-71.123088,42.409608,66477756,-71.0916173,42.43784,15:30
2492,66452245,-71.123088,42.409608,66477756,-71.0916173,42.43784,17:30
2493,66422250,-71.092749,42.4052032,66421287,-71.123696,42.411082,8:30
2494,66422250,-71.092749,42.4052032,66421287,-71.123696,42.411082,15:30
2495,66422250,-71.092749,42.4052032,66421287,-71.123696,42.411082,17:30
2496,66455045,-71.0831865,42.4051322,66474482,-71.124367,42.411962,8:30
2497,66455045,-71.0831865,42.4051322,66474482,-71.124367,42.411962,15:30
2498,66455045,-71.0831865,42.4051322,66474482,-71.124367,42.411962,17:30
2499,66445763,-71.121871,42.41055,66432605,-71.0823447,42.4057258,8:30
2500,66445763,-71.121871,42.41055,66432605,-71.0823447,42.4057258,15:30
2501,66445763,-71.121871,42.41055,66432605,-71.0823447,42.4057258,17:30
2502,66474482,-71.124367,42.411962,66461201,-71.091242,42.406175,8:30
2503,66474482,-71.124367,42.411962,66461201,-71.091242,42.406175,15:30
2504,66474482,-71.124367,42.411962,66461201,-71.091242,42.406175,17:30
2505,1538930903,-71.0925578,42.4358302,66443549,-71.122337,42.410717,8:30
2506,1538930903,-71.0925578,42.4358302,66443549,-71.122337,42.410717,15:30
2507,1538930903,-71.0925578,42.4358302,66443549,-71.122337,42.410717,17:30
2508,66452245,-71.123088,42.409608,66429178,-71.0924449,42.4301911,8:30
2509,66452245,-71.123088,42.409608,66429178,-71.0924449,42.4301911,15:30
2510,66452245,-71.123088,42.409608,66429178,-71.0924449,42.4301911,17:30
2511,66452671,-71.126283,42.410583,66440669,-71.087735,42.437468,8:30
2512,66452671,-71.126283,42.410583,66440669,-71.087735,42.437468,15:30
2513,66452671,-71.126283,42.410583,66440669,-71.087735,42.437468,17:30
2514,66433476,-71.077174,42.4090153,66458544,-71.124606,42.411594,8:30
2515,66433476,-71.077174,42.4090153,66458544,-71.124606,42.411594,15:30
2516,66433476,-71.077174,42.4090153,66458544,-71.124606,42.411594,17:30
2517,66466388,-71.0886302,42.4083175,66459547,-71.121782,42.411549,8:30
2518,66466388,-71.0886302,42.4083175,66459547,-71.121782,42.411549,15:30
2519,66466388,-71.0886302,42.4083175,66459547,-71.121782,42.411549,17:30
2520,1538929983,-71.090581,42.4334053,66463369,-71.1217444,42.4101564,8:30
2521,1538929983,-71.090581,42.4334053,66463369,-71.1217444,42.4101564,15:30
2522,1538929983,-71.090581,42.4334053,66463369,-71.1217444,42.4101564,17:30
2523,66457713,-71.119392,42.411164,66422964,-71.0910073,42.4354512,8:30
2524,66457713,-71.119392,42.411164,66422964,-71.0910073,42.4354512,15:30
2525,66457713,-71.119392,42.411164,66422964,-71.0910073,42.4354512,17:30
2526,66463369,-71.1217444,42.4101564,66463083,-71.09222,42.436441,8:30
2527,66463369,-71.1217444,42.4101564,66463083,-71.09222,42.436441,15:30
2528,66463369,-71.1217444,42.4101564,66463083,-71.09222,42.436441,17:30
2529,66455884,-71.0788454,42.4044299,66427651,-71.089918,42.437366,8:30
2530,66455884,-71.0788454,42.4044299,66427651,-71.089918,42.437366,15:30
2531,66455884,-71.0788454,42.4044299,66427651,-71.089918,42.437366,17:30
2532,66453420,-71.12203,42.411153,66434417,-71.0950028,42.4058244,8:30
2533,66453420,-71.12203,42.411153,66434417,-71.0950028,42.4058244,15:30
2534,66453420,-71.12203,42.411153,66434417,-71.0950028,42.4058244,17:30
2535,66430632,-71.1197266,42.4102581,66484632,-71.0930686,42.4407625,8:30
2536,66430632,-71.1197266,42.4102581,66484632,-71.0930686,42.4407625,15:30
2537,66430632,-71.1197266,42.4102581,66484632,-71.0930686,42.4407625,17:30
2538,66436104,-71.0889505,42.4399985,66479782,-71.120223,42.40949,8:30
2539,66436104,-71.0889505,42.4399985,66479782,-71.120223,42.40949,15:30
2540,66436104,-71.0889505,42.4399985,66479782,-71.120223,42.40949,17:30
2541,66461868,-71.0889433,42.4041206,66477756,-71.0916173,42.43784,8:30
2542,66461868,-71.0889433,42.4041206,66477756,-71.0916173,42.43784,15:30
2543,66461868,-71.0889433,42.4041206,66477756,-71.0916173,42.43784,17:30
2544,66445763,-71.121871,42.41055,66433513,-71.0748356,42.4066039,8:30
2545,66445763,-71.121871,42.41055,66433513,-71.0748356,42.4066039,15:30
2546,66445763,-71.121871,42.41055,66433513,-71.0748356,42.4066039,17:30
2547,66475179,-71.0845861,42.4102051,1538929967,-71.0939797,42.4333322,8:30
2548,66475179,-71.0845861,42.4102051,1538929967,-71.0939797,42.4333322,15:30
2549,66475179,-71.0845861,42.4102051,1538929967,-71.0939797,42.4333322,17:30
2550,66460370,-71.0935666,42.4270375,66464594,-71.125489,42.4102817,8:30
2551,66460370,-71.0935666,42.4270375,66464594,-71.125489,42.4102817,15:30
2552,66460370,-71.0935666,42.4270375,66464594,-71.125489,42.4102817,17:30
2553,66443549,-71.122337,42.410717,66460370,-71.0935666,42.4270375,8:30
2554,66443549,-71.122337,42.410717,66460370,-71.0935666,42.4270375,15:30
2555,66443549,-71.122337,42.410717,66460370,-71.0935666,42.4270375,17:30
2556,66455987,-71.092648,42.4316018,66421287,-71.123696,42.411082,8:30
2557,66455987,-71.092648,42.4316018,66421287,-71.123696,42.411082,15:30
2558,66455987,-71.092648,42.4316018,66421287,-71.123696,42.411082,17:30
2559,66463678,-71.120822,42.410936,66432319,-71.0906683,42.4406904,8:30
2560,66463678,-71.120822,42.410936,66432319,-71.0906683,42.4406904,15:30
2561,66463678,-71.120822,42.410936,66432319,-71.0906683,42.4406904,17:30
2562,66459982,-71.089862,42.426805,66452671,-71.126283,42.410583,8:30
2563,66459982,-71.089862,42.426805,66452671,-71.126283,42.410583,15:30
2564,66459982,-71.089862,42.426805,66452671,-71.126283,42.410583,17:30
2565,66437756,-71.0911943,42.4268735,66433931,-71.0838038,42.4092838,8:30
2566,66437756,-71.0911943,42.4268735,66433931,-71.0838038,42.4092838,15:30
2567,66437756,-71.0911943,42.4268735,66433931,-71.0838038,42.4092838,17:30
2568,66421287,-71.123696,42.411082,66479203,-71.0828693,42.407687,8:30
2569,66421287,-71.123696,42.411082,66479203,-71.0828693,42.407687,15:30
2570,66421287,-71.123696,42.411082,66479203,-71.0828693,42.407687,17:30
2571,66446609,-71.0941427,42.44154,66432078,-71.124367,42.410029,8:30
2572,66446609,-71.0941427,42.44154,66432078,-71.124367,42.410029,15:30
2573,66446609,-71.0941427,42.44154,66432078,-71.124367,42.410029,17:30
2574,66465205,-71.0785387,42.4053011,66459624,-71.0946693,42.4419503,8:30
2575,66465205,-71.0785387,42.4053011,66459624,-71.0946693,42.4419503,15:30
2576,66465205,-71.0785387,42.4053011,66459624,-71.0946693,42.4419503,17:30
2577,66449255,-71.092265,42.41105,1721276309,-71.0941217,42.4422049,8:30
2578,66449255,-71.092265,42.41105,1721276309,-71.0941217,42.4422049,15:30
2579,66449255,-71.092265,42.41105,1721276309,-71.0941217,42.4422049,17:30
2580,288493456,-71.0812888,42.4019641,66457713,-71.119392,42.411164,8:30
2581,288493456,-71.0812888,42.4019641,66457713,-71.119392,42.411164,15:30
2582,288493456,-71.0812888,42.4019641,66457713,-71.119392,42.411164,17:30
2583,2295021981,-71.1211007,42.4098316,66448154,-71.0914496,42.4404644,8:30
2584,2295021981,-71.1211007,42.4098316,66448154,-71.0914496,42.4404644,15:30
2585,2295021981,-71.1211007,42.4098316,66448154,-71.0914496,42.4404644,17:30
2586,66431964,-71.089615,42.434035,66446820,-71.082181,42.4066876,8:30
2587,66431964,-71.089615,42.434035,66446820,-71.082181,42.4066876,15:30
2588,66431964,-71.089615,42.434035,66446820,-71.082181,42.4066876,17:30
2589,976578643,-71.0945505,42.4118265,66452245,-71.123088,42.409608,8:30
2590,976578643,-71.0945505,42.4118265,66452245,-71.123088,42.409608,15:30
2591,976578643,-71.0945505,42.4118265,66452245,-71.123088,42.409608,17:30
2592,66446518,-71.0950397,42.4343548,66438944,-71.0949567,42.4059703,8:30
2593,66446518,-71.0950397,42.4343548,66438944,-71.0949567,42.4059703,15:30
2594,66446518,-71.0950397,42.4343548,66438944,-71.0949567,42.4059703,17:30
2595,66421825,-71.079618,42.410299,66453314,-71.087127,42.4407002,8:30
2596,66421825,-71.079618,42.410299,66453314,-71.087127,42.4407002,15:30
2597,66421825,-71.079618,42.410299,66453314,-71.087127,42.4407002,17:30
2598,66446609,-71.0941427,42.44154,66422683,-71.127038,42.410869,8:30
2599,66446609,-71.0941427,42.44154,66422683,-71.127038,42.410869,15:30
2600,66446609,-71.0941427,42.44154,66422683,-71.127038,42.410869,17:30
2601,66479203,-71.0828693,42.407687,66452245,-71.123088,42.409608,8:30
2602,66479203,-71.0828693,42.407687,66452245,-71.123088,42.409608,15:30
2603,66479203,-71.0828693,42.407687,66452245,-71.123088,42.409608,17:30
2604,66457024,-71.0913462,42.4316929,66465205,-71.0785387,42.4053011,8:30
2605,66457024,-71.0913462,42.4316929,66465205,-71.0785387,42.4053011,15:30
2606,66457024,-71.0913462,42.4316929,66465205,-71.0785387,42.4053011,17:30
2607,66433476,-71.077174,42.4090153,66422683,-71.127038,42.410869,8:30
2608,66433476,-71.077174,42.4090153,66422683,-71.127038,42.410869,15:30
2609,66433476,-71.077174,42.4090153,66422683,-71.127038,42.410869,17:30
2610,66474542,-71.0935822,42.4113888,66459982,-71.089862,42.426805,8:30
2611,66474542,-71.0935822,42.4113888,66459982,-71.089862,42.426805,15:30
2612,66474542,-71.0935822,42.4113888,66459982,-71.089862,42.426805,17:30
2613,987866498,-71.0808029,42.4032954,66463369,-71.1217444,42.4101564,8:30
2614,987866498,-71.0808029,42.4032954,66463369,-71.1217444,42.4101564,15:30
2615,987866498,-71.0808029,42.4032954,66463369,-71.1217444,42.4101564,17:30
2616,2295021981,-71.1211007,42.4098316,66460370,-71.0935666,42.4270375,8:30
2617,2295021981,-71.1211007,42.4098316,66460370,-71.0935666,42.4270375,15:30
2618,2295021981,-71.1211007,42.4098316,66460370,-71.0935666,42.4270375,17:30
2619,66448047,-71.090225,42.435976,66462139,-71.118875,42.411885,8:30
2620,66448047,-71.090225,42.435976,66462139,-71.118875,42.411885,15:30
2621,66448047,-71.090225,42.435976,66462139,-71.118875,42.411885,17:30
2622,5934882085,-71.0817185,42.405732,66463678,-71.120822,42.410936,8:30
2623,5934882085,-71.0817185,42.405732,66463678,-71.120822,42.410936,15:30
2624,5934882085,-71.0817185,42.405732,66463678,-71.120822,42.410936,17:30
2625,66457713,-71.119392,42.411164,66448946,-71.093711,42.433961,8:30
2626,66457713,-71.119392,42.411164,66448946,-71.093711,42.433961,15:30
2627,66457713,-71.119392,42.411164,66448946,-71.093711,42.433961,17:30
2628,66463678,-71.120822,42.410936,66443749,-71.0876807,42.434794,8:30
2629,66463678,-71.120822,42.410936,66443749,-71.0876807,42.434794,15:30
2630,66463678,-71.120822,42.410936,66443749,-71.0876807,42.434794,17:30
2631,66435363,-71.11893,42.410403,66430911,-71.0930369,42.433254,8:30
2632,66435363,-71.11893,42.410403,66430911,-71.0930369,42.433254,15:30
2633,66435363,-71.11893,42.410403,66430911,-71.0930369,42.433254,17:30
2634,66427664,-71.120235,42.410581,66467254,-71.0919027,42.4331566,8:30
2635,66427664,-71.120235,42.410581,66467254,-71.0919027,42.4331566,15:30
2636,66427664,-71.120235,42.410581,66467254,-71.0919027,42.4331566,17:30
2637,66456019,-71.0948434,42.4058016,66483089,-71.0943239,42.4306754,8:30
2638,66456019,-71.0948434,42.4058016,66483089,-71.0943239,42.4306754,15:30
2639,66456019,-71.0948434,42.4058016,66483089,-71.0943239,42.4306754,17:30
2640,1705089016,-71.0951803,42.4370628,66471346,-71.08215,42.4021791,8:30
2641,1705089016,-71.0951803,42.4370628,66471346,-71.08215,42.4021791,15:30
2642,1705089016,-71.0951803,42.4370628,66471346,-71.08215,42.4021791,17:30
2643,66458642,-71.0895289,42.4388894,66440842,-71.0825552,42.4051334,8:30
2644,66458642,-71.0895289,42.4388894,66440842,-71.0825552,42.4051334,15:30
2645,66458642,-71.0895289,42.4388894,66440842,-71.0825552,42.4051334,17:30
2646,66446820,-71.082181,42.4066876,66440950,-71.091994,42.439801,8:30
2647,66446820,-71.082181,42.4066876,66440950,-71.091994,42.439801,15:30
2648,66446820,-71.082181,42.4066876,66440950,-71.091994,42.439801,17:30
2649,1705089132,-71.0940245,42.437277,66463369,-71.1217444,42.4101564,8:30
2650,1705089132,-71.0940245,42.437277,66463369,-71.1217444,42.4101564,15:30
2651,1705089132,-71.0940245,42.437277,66463369,-71.1217444,42.4101564,17:30
2652,66479782,-71.120223,42.40949,66476095,-71.0940926,42.4306115,8:30
2653,66479782,-71.120223,42.40949,66476095,-71.0940926,42.4306115,15:30
2654,66479782,-71.120223,42.40949,66476095,-71.0940926,42.4306115,17:30
2655,5934881684,-71.0818031,42.4059142,66432078,-71.124367,42.410029,8:30
2656,5934881684,-71.0818031,42.4059142,66432078,-71.124367,42.410029,15:30
2657,5934881684,-71.0818031,42.4059142,66432078,-71.124367,42.410029,17:30
2658,66463678,-71.120822,42.410936,66470876,-71.079753,42.4043706,8:30
2659,66463678,-71.120822,42.410936,66470876,-71.079753,42.4043706,15:30
2660,66463678,-71.120822,42.410936,66470876,-71.079753,42.4043706,17:30
2661,66487391,-71.089428,42.4350703,66457713,-71.119392,42.411164,8:30
2662,66487391,-71.089428,42.4350703,66457713,-71.119392,42.411164,15:30
2663,66487391,-71.089428,42.4350703,66457713,-71.119392,42.411164,17:30
2664,66429142,-71.0833609,42.4082582,66482647,-71.0919309,42.4370986,8:30
2665,66429142,-71.0833609,42.4082582,66482647,-71.0919309,42.4370986,15:30
2666,66429142,-71.0833609,42.4082582,66482647,-71.0919309,42.4370986,17:30
2667,66486818,-71.0921314,42.433979,66435752,-71.122522,42.410456,8:30
2668,66486818,-71.0921314,42.433979,66435752,-71.122522,42.410456,15:30
2669,66486818,-71.0921314,42.433979,66435752,-71.122522,42.410456,17:30
2670,66427651,-71.089918,42.437366,66480496,-71.0944513,42.4117809,8:30
2671,66427651,-71.089918,42.437366,66480496,-71.0944513,42.4117809,15:30
2672,66427651,-71.089918,42.437366,66480496,-71.0944513,42.4117809,17:30
2673,66481222,-71.0824618,42.4025125,2295021981,-71.1211007,42.4098316,8:30
2674,66481222,-71.0824618,42.4025125,2295021981,-71.1211007,42.4098316,15:30
2675,66481222,-71.0824618,42.4025125,2295021981,-71.1211007,42.4098316,17:30
2676,66422683,-71.127038,42.410869,66440842,-71.0825552,42.4051334,8:30
2677,66422683,-71.127038,42.410869,66440842,-71.0825552,42.4051334,15:30
2678,66422683,-71.127038,42.410869,66440842,-71.0825552,42.4051334,17:30
2679,1095874191,-71.0945186,42.4063247,66435752,-71.122522,42.410456,8:30
2680,1095874191,-71.0945186,42.4063247,66435752,-71.122522,42.410456,15:30
2681,1095874191,-71.0945186,42.4063247,66435752,-71.122522,42.410456,17:30
2682,66445763,-71.121871,42.41055,66446726,-71.0873683,42.436313,8:30
2683,66445763,-71.121871,42.41055,66446726,-71.0873683,42.436313,15:30
2684,66445763,-71.121871,42.41055,66446726,-71.0873683,42.436313,17:30
2685,66481271,-71.125404,42.410395,66456019,-71.0948434,42.4058016,8:30
2686,66481271,-71.125404,42.410395,66456019,-71.0948434,42.4058016,15:30
2687,66481271,-71.125404,42.410395,66456019,-71.0948434,42.4058016,17:30
2688,66446820,-71.082181,42.4066876,66430632,-71.1197266,42.4102581,8:30
2689,66446820,-71.082181,42.4066876,66430632,-71.1197266,42.4102581,15:30
2690,66446820,-71.082181,42.4066876,66430632,-71.1197266,42.4102581,17:30
2691,66435752,-71.122522,42.410456,66434734,-71.0906923,42.4375967,8:30
