,osmid_start,x_start,y_start,start_zone,osmid_end,x_end,y_end,end_zone,Time
7451,66459547,-71.121782,42.411549,0,66443749,-71.0876807,42.434794,1,17:30
7452,3191029804,-71.0945648,42.4062507,2,66458871,-71.0902949,42.4384277,1,8:30
7453,3191029804,-71.0945648,42.4062507,2,66458871,-71.0902949,42.4384277,1,15:30
7454,3191029804,-71.0945648,42.4062507,2,66458871,-71.0902949,42.4384277,1,17:30
7455,66463369,-71.1217444,42.4101564,0,66445820,-71.0938114,42.4378185,1,8:30
7456,66463369,-71.1217444,42.4101564,0,66445820,-71.0938114,42.4378185,1,15:30
7457,66463369,-71.1217444,42.4101564,0,66445820,-71.0938114,42.4378185,1,17:30
7458,66462139,-71.118875,42.411885,0,1721276089,-71.0953734,42.4406956,1,8:30
7459,66462139,-71.118875,42.411885,0,1721276089,-71.0953734,42.4406956,1,15:30
7460,66462139,-71.118875,42.411885,0,1721276089,-71.0953734,42.4406956,1,17:30
7461,66481271,-71.125404,42.410395,0,66422615,-71.0917714,42.4407526,1,8:30
7462,66481271,-71.125404,42.410395,0,66422615,-71.0917714,42.4407526,1,15:30
7463,66481271,-71.125404,42.410395,0,66422615,-71.0917714,42.4407526,1,17:30
7464,66457713,-71.119392,42.411164,0,66486656,-71.081104,42.4062148,2,8:30
7465,66457713,-71.119392,42.411164,0,66486656,-71.081104,42.4062148,2,15:30
7466,66457713,-71.119392,42.411164,0,66486656,-71.081104,42.4062148,2,17:30
7467,5458722610,-71.0819095,42.4041114,2,66487243,-71.08818,42.437828,1,8:30
7468,5458722610,-71.0819095,42.4041114,2,66487243,-71.08818,42.437828,1,15:30
7469,5458722610,-71.0819095,42.4041114,2,66487243,-71.08818,42.437828,1,17:30
7470,66466388,-71.0886302,42.4083175,2,66424616,-71.0935869,42.4381877,1,8:30
7471,66466388,-71.0886302,42.4083175,2,66424616,-71.0935869,42.4381877,1,15:30
7472,66466388,-71.0886302,42.4083175,2,66424616,-71.0935869,42.4381877,1,17:30
7473,66453538,-71.095278,42.433916,1,66431878,-71.0790604,42.4042901,2,8:30
7474,66453538,-71.095278,42.433916,1,66431878,-71.0790604,42.4042901,2,15:30
7475,66453538,-71.095278,42.433916,1,66431878,-71.0790604,42.4042901,2,17:30
7476,66434109,-71.0742641,42.4041033,2,66431964,-71.089615,42.434035,1,8:30
7477,66434109,-71.0742641,42.4041033,2,66431964,-71.089615,42.434035,1,15:30
7478,66434109,-71.0742641,42.4041033,2,66431964,-71.089615,42.434035,1,17:30
7479,66459547,-71.121782,42.411549,0,66449852,-71.0819331,42.4099544,2,8:30
7480,66459547,-71.121782,42.411549,0,66449852,-71.0819331,42.4099544,2,15:30
7481,66459547,-71.121782,42.411549,0,66449852,-71.0819331,42.4099544,2,17:30
7482,66422250,-71.092749,42.4052032,2,66432078,-71.124367,42.410029,0,8:30
7483,66422250,-71.092749,42.4052032,2,66432078,-71.124367,42.410029,0,15:30
7484,66422250,-71.092749,42.4052032,2,66432078,-71.124367,42.410029,0,17:30
7485,66432605,-71.0823447,42.4057258,2,940961064,-71.0946162,42.4444556,1,8:30
7486,66432605,-71.0823447,42.4057258,2,940961064,-71.0946162,42.4444556,1,15:30
7487,66432605,-71.0823447,42.4057258,2,940961064,-71.0946162,42.4444556,1,17:30
7488,66433931,-71.0838038,42.4092838,2,66474482,-71.124367,42.411962,0,8:30
7489,66433931,-71.0838038,42.4092838,2,66474482,-71.124367,42.411962,0,15:30
7490,66433931,-71.0838038,42.4092838,2,66474482,-71.124367,42.411962,0,17:30
7491,66486897,-71.0941793,42.4368274,1,66452245,-71.123088,42.409608,0,8:30
7492,66486897,-71.0941793,42.4368274,1,66452245,-71.123088,42.409608,0,15:30
7493,66486897,-71.0941793,42.4368274,1,66452245,-71.123088,42.409608,0,17:30
7494,66458544,-71.124606,42.411594,0,66455987,-71.092648,42.4316018,1,8:30
7495,66458544,-71.124606,42.411594,0,66455987,-71.092648,42.4316018,1,15:30
7496,66458544,-71.124606,42.411594,0,66455987,-71.092648,42.4316018,1,17:30
7497,66421210,-71.0868786,42.4380256,1,66435363,-71.11893,42.410403,0,8:30
7498,66421210,-71.0868786,42.4380256,1,66435363,-71.11893,42.410403,0,15:30
7499,66421210,-71.0868786,42.4380256,1,66435363,-71.11893,42.410403,0,17:30
7500,66452245,-71.123088,42.409608,0,66455884,-71.0788454,42.4044299,2,8:30
7501,66452245,-71.123088,42.409608,0,66455884,-71.0788454,42.4044299,2,15:30
7502,66452245,-71.123088,42.409608,0,66455884,-71.0788454,42.4044299,2,17:30
7503,66432605,-71.0823447,42.4057258,2,66422615,-71.0917714,42.4407526,1,8:30
7504,66432605,-71.0823447,42.4057258,2,66422615,-71.0917714,42.4407526,1,15:30
7505,66432605,-71.0823447,42.4057258,2,66422615,-71.0917714,42.4407526,1,17:30
7506,66475631,-71.089691,42.4110612,2,66421334,-71.0905,42.437993,1,8:30
7507,66475631,-71.089691,42.4110612,2,66421334,-71.0905,42.437993,1,15:30
7508,66475631,-71.089691,42.4110612,2,66421334,-71.0905,42.437993,1,17:30
7509,66464115,-71.0821502,42.4034082,2,2295021981,-71.1211007,42.4098316,0,8:30
7510,66464115,-71.0821502,42.4034082,2,2295021981,-71.1211007,42.4098316,0,15:30
7511,66464115,-71.0821502,42.4034082,2,2295021981,-71.1211007,42.4098316,0,17:30
7512,66448272,-71.0815652,42.405145,2,66437578,-71.118759,42.410699,0,8:30
7513,66448272,-71.0815652,42.405145,2,66437578,-71.118759,42.410699,0,15:30
7514,66448272,-71.0815652,42.405145,2,66437578,-71.118759,42.410699,0,17:30
7515,66469900,-71.0918252,42.4356496,1,66474482,-71.124367,42.411962,0,8:30
7516,66469900,-71.0918252,42.4356496,1,66474482,-71.124367,42.411962,0,15:30
7517,66469900,-71.0918252,42.4356496,1,66474482,-71.124367,42.411962,0,17:30
7518,66433931,-71.0838038,42.4092838,2,66464594,-71.125489,42.4102817,0,8:30
7519,66433931,-71.0838038,42.4092838,2,66464594,-71.125489,42.4102817,0,15:30
7520,66433931,-71.0838038,42.4092838,2,66464594,-71.125489,42.4102817,0,17:30
7521,66421552,-71.088587,42.43815,1,66454416,-71.0881532,42.4110613,2,8:30
7522,66421552,-71.088587,42.43815,1,66454416,-71.0881532,42.4110613,2,15:30
7523,66421552,-71.088587,42.43815,1,66454416,-71.0881532,42.4110613,2,17:30
7524,66421791,-71.0828638,42.4093614,2,1705089016,-71.0951803,42.4370628,1,8:30
7525,66421791,-71.0828638,42.4093614,2,1705089016,-71.0951803,42.4370628,1,15:30
7526,66421791,-71.0828638,42.4093614,2,1705089016,-71.0951803,42.4370628,1,17:30
7527,66454905,-71.0942491,42.427937,1,987350120,-71.0780132,42.4068014,2,8:30
7528,66454905,-71.0942491,42.427937,1,987350120,-71.0780132,42.4068014,2,15:30
7529,66454905,-71.0942491,42.427937,1,987350120,-71.0780132,42.4068014,2,17:30
7530,1538930314,-71.092831,42.4346586,1,3191029804,-71.0945648,42.4062507,2,8:30
7531,1538930314,-71.092831,42.4346586,1,3191029804,-71.0945648,42.4062507,2,15:30
7532,1538930314,-71.092831,42.4346586,1,3191029804,-71.0945648,42.4062507,2,17:30
7533,66435140,-71.120518,42.408775,0,66448247,-71.0845748,42.4097142,2,8:30
7534,66435140,-71.120518,42.408775,0,66448247,-71.0845748,42.4097142,2,15:30
7535,66435140,-71.120518,42.408775,0,66448247,-71.0845748,42.4097142,2,17:30
7536,66474482,-71.124367,42.411962,0,66436423,-71.093548,42.4339287,1,8:30
7537,66474482,-71.124367,42.411962,0,66436423,-71.093548,42.4339287,1,15:30
7538,66474482,-71.124367,42.411962,0,66436423,-71.093548,42.4339287,1,17:30
7539,66458181,-71.0731052,42.4041066,2,66452245,-71.123088,42.409608,0,8:30
7540,66458181,-71.0731052,42.4041066,2,66452245,-71.123088,42.409608,0,15:30
7541,66458181,-71.0731052,42.4041066,2,66452245,-71.123088,42.409608,0,17:30
7542,66435140,-71.120518,42.408775,0,66470016,-71.0753251,42.4043593,2,8:30
7543,66435140,-71.120518,42.408775,0,66470016,-71.0753251,42.4043593,2,15:30
7544,66435140,-71.120518,42.408775,0,66470016,-71.0753251,42.4043593,2,17:30
7545,66469900,-71.0918252,42.4356496,1,66435752,-71.122522,42.410456,0,8:30
7546,66469900,-71.0918252,42.4356496,1,66435752,-71.122522,42.410456,0,15:30
7547,66469900,-71.0918252,42.4356496,1,66435752,-71.122522,42.410456,0,17:30
7548,66435140,-71.120518,42.408775,0,66434693,-71.0811642,42.4090278,2,8:30
7549,66435140,-71.120518,42.408775,0,66434693,-71.0811642,42.4090278,2,15:30
7550,66435140,-71.120518,42.408775,0,66434693,-71.0811642,42.4090278,2,17:30
7551,987350120,-71.0780132,42.4068014,2,66464594,-71.125489,42.4102817,0,8:30
7552,987350120,-71.0780132,42.4068014,2,66464594,-71.125489,42.4102817,0,15:30
7553,987350120,-71.0780132,42.4068014,2,66464594,-71.125489,42.4102817,0,17:30
7554,987866498,-71.0808029,42.4032954,2,66427664,-71.120235,42.410581,0,8:30
7555,987866498,-71.0808029,42.4032954,2,66427664,-71.120235,42.410581,0,15:30
7556,987866498,-71.0808029,42.4032954,2,66427664,-71.120235,42.410581,0,17:30
7557,66452671,-71.126283,42.410583,0,987868145,-71.0825717,42.4022054,2,8:30
7558,66452671,-71.126283,42.410583,0,987868145,-71.0825717,42.4022054,2,15:30
7559,66452671,-71.126283,42.410583,0,987868145,-71.0825717,42.4022054,2,17:30
7560,66485914,-71.0920613,42.4110262,2,2295021981,-71.1211007,42.4098316,0,8:30
7561,66485914,-71.0920613,42.4110262,2,2295021981,-71.1211007,42.4098316,0,15:30
7562,66485914,-71.0920613,42.4110262,2,2295021981,-71.1211007,42.4098316,0,17:30
7563,66452671,-71.126283,42.410583,0,66427280,-71.0767393,42.4041002,2,8:30
7564,66452671,-71.126283,42.410583,0,66427280,-71.0767393,42.4041002,2,15:30
7565,66452671,-71.126283,42.410583,0,66427280,-71.0767393,42.4041002,2,17:30
7566,66443491,-71.080794,42.404776,2,66461265,-71.0921266,42.4282578,1,8:30
7567,66443491,-71.080794,42.404776,2,66461265,-71.0921266,42.4282578,1,15:30
7568,66443491,-71.080794,42.404776,2,66461265,-71.0921266,42.4282578,1,17:30
7569,66430632,-71.1197266,42.4102581,0,66475631,-71.089691,42.4110612,2,8:30
7570,66430632,-71.1197266,42.4102581,0,66475631,-71.089691,42.4110612,2,15:30
7571,66430632,-71.1197266,42.4102581,0,66475631,-71.089691,42.4110612,2,17:30
7572,66445763,-71.121871,42.41055,0,66424412,-71.094175,42.4425258,1,8:30
7573,66445763,-71.121871,42.41055,0,66424412,-71.094175,42.4425258,1,15:30
7574,66445763,-71.121871,42.41055,0,66424412,-71.094175,42.4425258,1,17:30
7575,66452585,-71.093543,42.4362554,1,66462139,-71.118875,42.411885,0,8:30
7576,66452585,-71.093543,42.4362554,1,66462139,-71.118875,42.411885,0,15:30
7577,66452585,-71.093543,42.4362554,1,66462139,-71.118875,42.411885,0,17:30
7578,66487441,-71.0766575,42.4065731,2,66422964,-71.0910073,42.4354512,1,8:30
7579,66487441,-71.0766575,42.4065731,2,66422964,-71.0910073,42.4354512,1,15:30
7580,66487441,-71.0766575,42.4065731,2,66422964,-71.0910073,42.4354512,1,17:30
7581,66437578,-71.118759,42.410699,0,66423152,-71.0809975,42.4046026,2,8:30
7582,66437578,-71.118759,42.410699,0,66423152,-71.0809975,42.4046026,2,15:30
7583,66437578,-71.118759,42.410699,0,66423152,-71.0809975,42.4046026,2,17:30
7584,66430911,-71.0930369,42.433254,1,66434417,-71.0950028,42.4058244,2,8:30
7585,66430911,-71.0930369,42.433254,1,66434417,-71.0950028,42.4058244,2,15:30
7586,66430911,-71.0930369,42.433254,1,66434417,-71.0950028,42.4058244,2,17:30
7587,66463678,-71.120822,42.410936,0,66478982,-71.084974,42.411069,2,8:30
7588,66463678,-71.120822,42.410936,0,66478982,-71.084974,42.411069,2,15:30
7589,66463678,-71.120822,42.410936,0,66478982,-71.084974,42.411069,2,17:30
7590,66452245,-71.123088,42.409608,0,66452585,-71.093543,42.4362554,1,8:30
7591,66452245,-71.123088,42.409608,0,66452585,-71.093543,42.4362554,1,15:30
7592,66452245,-71.123088,42.409608,0,66452585,-71.093543,42.4362554,1,17:30
7593,66432319,-71.0906683,42.4406904,1,66421791,-71.0828638,42.4093614,2,8:30
7594,66432319,-71.0906683,42.4406904,1,66421791,-71.0828638,42.4093614,2,15:30
7595,66432319,-71.0906683,42.4406904,1,66421791,-71.0828638,42.4093614,2,17:30
7596,66462692,-71.0798816,42.4095548,2,66437578,-71.118759,42.410699,0,8:30
7597,66462692,-71.0798816,42.4095548,2,66437578,-71.118759,42.410699,0,15:30
7598,66462692,-71.0798816,42.4095548,2,66437578,-71.118759,42.410699,0,17:30
7599,66432078,-71.124367,42.410029,0,66445820,-71.0938114,42.4378185,1,8:30
7600,66432078,-71.124367,42.410029,0,66445820,-71.0938114,42.4378185,1,15:30
7601,66432078,-71.124367,42.410029,0,66445820,-71.0938114,42.4378185,1,17:30
7602,66437347,-71.07936,42.411035,2,66459547,-71.121782,42.411549,0,8:30
7603,66437347,-71.07936,42.411035,2,66459547,-71.121782,42.411549,0,15:30
7604,66437347,-71.07936,42.411035,2,66459547,-71.121782,42.411549,0,17:30
7605,987866498,-71.0808029,42.4032954,2,66421287,-71.123696,42.411082,0,8:30
7606,987866498,-71.0808029,42.4032954,2,66421287,-71.123696,42.411082,0,15:30
7607,987866498,-71.0808029,42.4032954,2,66421287,-71.123696,42.411082,0,17:30
7608,66446820,-71.082181,42.4066876,2,66452671,-71.126283,42.410583,0,8:30
7609,66446820,-71.082181,42.4066876,2,66452671,-71.126283,42.410583,0,15:30
7610,66446820,-71.082181,42.4066876,2,66452671,-71.126283,42.410583,0,17:30
7611,66448358,-71.0923901,42.428058,1,66475179,-71.0845861,42.4102051,2,8:30
7612,66448358,-71.0923901,42.428058,1,66475179,-71.0845861,42.4102051,2,15:30
7613,66448358,-71.0923901,42.428058,1,66475179,-71.0845861,42.4102051,2,17:30
7614,66462692,-71.0798816,42.4095548,2,66463678,-71.120822,42.410936,0,8:30
7615,66462692,-71.0798816,42.4095548,2,66463678,-71.120822,42.410936,0,15:30
7616,66462692,-71.0798816,42.4095548,2,66463678,-71.120822,42.410936,0,17:30
7617,987868067,-71.0794823,42.4041164,2,66421552,-71.088587,42.43815,1,8:30
7618,987868067,-71.0794823,42.4041164,2,66421552,-71.088587,42.43815,1,15:30
7619,987868067,-71.0794823,42.4041164,2,66421552,-71.088587,42.43815,1,17:30
7620,66463369,-71.1217444,42.4101564,0,66437347,-71.07936,42.411035,2,8:30
7621,66463369,-71.1217444,42.4101564,0,66437347,-71.07936,42.411035,2,15:30
7622,66463369,-71.1217444,42.4101564,0,66437347,-71.07936,42.411035,2,17:30
7623,66463678,-71.120822,42.410936,0,66434417,-71.0950028,42.4058244,2,8:30
7624,66463678,-71.120822,42.410936,0,66434417,-71.0950028,42.4058244,2,15:30
7625,66463678,-71.120822,42.410936,0,66434417,-71.0950028,42.4058244,2,17:30
7626,66454162,-71.0771576,42.4098137,2,1755511237,-71.0918788,42.4283532,1,8:30
7627,66454162,-71.0771576,42.4098137,2,1755511237,-71.0918788,42.4283532,1,15:30
7628,66454162,-71.0771576,42.4098137,2,1755511237,-71.0918788,42.4283532,1,17:30
7629,66436307,-71.0843462,42.4096623,2,66481271,-71.125404,42.410395,0,8:30
7630,66436307,-71.0843462,42.4096623,2,66481271,-71.125404,42.410395,0,15:30
7631,66436307,-71.0843462,42.4096623,2,66481271,-71.125404,42.410395,0,17:30
7632,66474496,-71.0943593,42.4341527,1,66485914,-71.0920613,42.4110262,2,8:30
7633,66474496,-71.0943593,42.4341527,1,66485914,-71.0920613,42.4110262,2,15:30
7634,66474496,-71.0943593,42.4341527,1,66485914,-71.0920613,42.4110262,2,17:30
7635,66436423,-71.093548,42.4339287,1,66452635,-71.081707,42.404687,2,8:30
7636,66436423,-71.093548,42.4339287,1,66452635,-71.081707,42.404687,2,15:30
7637,66436423,-71.093548,42.4339287,1,66452635,-71.081707,42.404687,2,17:30
7638,66440950,-71.091994,42.439801,1,66429118,-71.0816395,42.4055235,2,8:30
7639,66440950,-71.091994,42.439801,1,66429118,-71.0816395,42.4055235,2,15:30
7640,66440950,-71.091994,42.439801,1,66429118,-71.0816395,42.4055235,2,17:30
7641,66465205,-71.0785387,42.4053011,2,1705089016,-71.0951803,42.4370628,1,8:30
7642,66465205,-71.0785387,42.4053011,2,1705089016,-71.0951803,42.4370628,1,15:30
7643,66465205,-71.0785387,42.4053011,2,1705089016,-71.0951803,42.4370628,1,17:30
7644,66446518,-71.0950397,42.4343548,1,66438944,-71.0949567,42.4059703,2,8:30
7645,66446518,-71.0950397,42.4343548,1,66438944,-71.0949567,42.4059703,2,15:30
7646,66446518,-71.0950397,42.4343548,1,66438944,-71.0949567,42.4059703,2,17:30
7647,66447763,-71.0908602,42.4290322,1,66457683,-71.077194,42.408204,2,8:30
7648,66447763,-71.0908602,42.4290322,1,66457683,-71.077194,42.408204,2,15:30
7649,66447763,-71.0908602,42.4290322,1,66457683,-71.077194,42.408204,2,17:30
7650,66434109,-71.0742641,42.4041033,2,66455009,-71.0879395,42.4385354,1,8:30
7651,66434109,-71.0742641,42.4041033,2,66455009,-71.0879395,42.4385354,1,15:30
7652,66434109,-71.0742641,42.4041033,2,66455009,-71.0879395,42.4385354,1,17:30
7653,66432078,-71.124367,42.410029,0,66446609,-71.0941427,42.44154,1,8:30
7654,66432078,-71.124367,42.410029,0,66446609,-71.0941427,42.44154,1,15:30
7655,66432078,-71.124367,42.410029,0,66446609,-71.0941427,42.44154,1,17:30
7656,66459547,-71.121782,42.411549,0,66460293,-71.0904451,42.4353148,1,8:30
7657,66459547,-71.121782,42.411549,0,66460293,-71.0904451,42.4353148,1,15:30
7658,66459547,-71.121782,42.411549,0,66460293,-71.0904451,42.4353148,1,17:30
7659,66455045,-71.0831865,42.4051322,2,66443549,-71.122337,42.410717,0,8:30
7660,66455045,-71.0831865,42.4051322,2,66443549,-71.122337,42.410717,0,15:30
7661,66455045,-71.0831865,42.4051322,2,66443549,-71.122337,42.410717,0,17:30
7662,66448247,-71.0845748,42.4097142,2,2295021981,-71.1211007,42.4098316,0,8:30
7663,66448247,-71.0845748,42.4097142,2,2295021981,-71.1211007,42.4098316,0,15:30
7664,66448247,-71.0845748,42.4097142,2,2295021981,-71.1211007,42.4098316,0,17:30
7665,66481271,-71.125404,42.410395,0,66477466,-71.0857337,42.4110739,2,8:30
7666,66481271,-71.125404,42.410395,0,66477466,-71.0857337,42.4110739,2,15:30
7667,66481271,-71.125404,42.410395,0,66477466,-71.0857337,42.4110739,2,17:30
7668,66456499,-71.079167,42.411559,2,66481271,-71.125404,42.410395,0,8:30
7669,66456499,-71.079167,42.411559,2,66481271,-71.125404,42.410395,0,15:30
7670,66456499,-71.079167,42.411559,2,66481271,-71.125404,42.410395,0,17:30
7671,66448247,-71.0845748,42.4097142,2,66435752,-71.122522,42.410456,0,8:30
7672,66448247,-71.0845748,42.4097142,2,66435752,-71.122522,42.410456,0,15:30
7673,66448247,-71.0845748,42.4097142,2,66435752,-71.122522,42.410456,0,17:30
7674,66460520,-71.0934602,42.436691,1,66443549,-71.122337,42.410717,0,8:30
7675,66460520,-71.0934602,42.436691,1,66443549,-71.122337,42.410717,0,15:30
7676,66460520,-71.0934602,42.436691,1,66443549,-71.122337,42.410717,0,17:30
7677,66481271,-71.125404,42.410395,0,603331849,-71.0944729,42.4444197,1,8:30
7678,66481271,-71.125404,42.410395,0,603331849,-71.0944729,42.4444197,1,15:30
7679,66481271,-71.125404,42.410395,0,603331849,-71.0944729,42.4444197,1,17:30
7680,66422266,-71.081398,42.411447,2,66443549,-71.122337,42.410717,0,8:30
7681,66422266,-71.081398,42.411447,2,66443549,-71.122337,42.410717,0,15:30
7682,66422266,-71.081398,42.411447,2,66443549,-71.122337,42.410717,0,17:30
7683,66463083,-71.09222,42.436441,1,66427664,-71.120235,42.410581,0,8:30
7684,66463083,-71.09222,42.436441,1,66427664,-71.120235,42.410581,0,15:30
7685,66463083,-71.09222,42.436441,1,66427664,-71.120235,42.410581,0,17:30
7686,66427664,-71.120235,42.410581,0,66446518,-71.0950397,42.4343548,1,8:30
7687,66427664,-71.120235,42.410581,0,66446518,-71.0950397,42.4343548,1,15:30
7688,66427664,-71.120235,42.410581,0,66446518,-71.0950397,42.4343548,1,17:30
7689,66434417,-71.0950028,42.4058244,2,66484632,-71.0930686,42.4407625,1,8:30
7690,66434417,-71.0950028,42.4058244,2,66484632,-71.0930686,42.4407625,1,15:30
7691,66434417,-71.0950028,42.4058244,2,66484632,-71.0930686,42.4407625,1,17:30
7692,66481352,-71.0797865,42.4032261,2,66463678,-71.120822,42.410936,0,8:30
7693,66481352,-71.0797865,42.4032261,2,66463678,-71.120822,42.410936,0,15:30
7694,66481352,-71.0797865,42.4032261,2,66463678,-71.120822,42.410936,0,17:30
7695,66440842,-71.0825552,42.4051334,2,66427651,-71.089918,42.437366,1,8:30
7696,66440842,-71.0825552,42.4051334,2,66427651,-71.089918,42.437366,1,15:30
7697,66440842,-71.0825552,42.4051334,2,66427651,-71.089918,42.437366,1,17:30
7698,66427664,-71.120235,42.410581,0,66486818,-71.0921314,42.433979,1,8:30
7699,66427664,-71.120235,42.410581,0,66486818,-71.0921314,42.433979,1,15:30
7700,66427664,-71.120235,42.410581,0,66486818,-71.0921314,42.433979,1,17:30
7701,66455009,-71.0879395,42.4385354,1,66434417,-71.0950028,42.4058244,2,8:30
7702,66455009,-71.0879395,42.4385354,1,66434417,-71.0950028,42.4058244,2,15:30
7703,66455009,-71.0879395,42.4385354,1,66434417,-71.0950028,42.4058244,2,17:30
7704,66479782,-71.120223,42.40949,0,66475631,-71.089691,42.4110612,2,8:30
7705,66479782,-71.120223,42.40949,0,66475631,-71.089691,42.4110612,2,15:30
7706,66479782,-71.120223,42.40949,0,66475631,-71.089691,42.4110612,2,17:30
7707,66449852,-71.0819331,42.4099544,2,66445753,-71.0905484,42.432587,1,8:30
7708,66449852,-71.0819331,42.4099544,2,66445753,-71.0905484,42.432587,1,15:30
7709,66449852,-71.0819331,42.4099544,2,66445753,-71.0905484,42.432587,1,17:30
7710,66457133,-71.0848474,42.4104752,2,66454970,-71.0936357,42.4387475,1,8:30
7711,66457133,-71.0848474,42.4104752,2,66454970,-71.0936357,42.4387475,1,15:30
7712,66457133,-71.0848474,42.4104752,2,66454970,-71.0936357,42.4387475,1,17:30
7713,987868067,-71.0794823,42.4041164,2,66483880,-71.0931573,42.4418714,1,8:30
7714,987868067,-71.0794823,42.4041164,2,66483880,-71.0931573,42.4418714,1,15:30
7715,987868067,-71.0794823,42.4041164,2,66483880,-71.0931573,42.4418714,1,17:30
7716,66467891,-71.094388,42.44032,1,66455142,-71.0821778,42.4092255,2,8:30
7717,66467891,-71.094388,42.44032,1,66455142,-71.0821778,42.4092255,2,15:30
7718,66467891,-71.094388,42.44032,1,66455142,-71.0821778,42.4092255,2,17:30
7719,2295021981,-71.1211007,42.4098316,0,66433023,-71.0767306,42.4046875,2,8:30
7720,2295021981,-71.1211007,42.4098316,0,66433023,-71.0767306,42.4046875,2,15:30
7721,2295021981,-71.1211007,42.4098316,0,66433023,-71.0767306,42.4046875,2,17:30
7722,66436423,-71.093548,42.4339287,1,66455884,-71.0788454,42.4044299,2,8:30
7723,66436423,-71.093548,42.4339287,1,66455884,-71.0788454,42.4044299,2,15:30
7724,66436423,-71.093548,42.4339287,1,66455884,-71.0788454,42.4044299,2,17:30
7725,66421287,-71.123696,42.411082,0,66481352,-71.0797865,42.4032261,2,8:30
7726,66421287,-71.123696,42.411082,0,66481352,-71.0797865,42.4032261,2,15:30
7727,66421287,-71.123696,42.411082,0,66481352,-71.0797865,42.4032261,2,17:30
7728,1721276309,-71.0941217,42.4422049,1,66457683,-71.077194,42.408204,2,8:30
7729,1721276309,-71.0941217,42.4422049,1,66457683,-71.077194,42.408204,2,15:30
7730,1721276309,-71.0941217,42.4422049,1,66457683,-71.077194,42.408204,2,17:30
7731,66464115,-71.0821502,42.4034082,2,66445763,-71.121871,42.41055,0,8:30
7732,66464115,-71.0821502,42.4034082,2,66445763,-71.121871,42.41055,0,15:30
7733,66464115,-71.0821502,42.4034082,2,66445763,-71.121871,42.41055,0,17:30
7734,1095874191,-71.0945186,42.4063247,2,66435363,-71.11893,42.410403,0,8:30
7735,1095874191,-71.0945186,42.4063247,2,66435363,-71.11893,42.410403,0,15:30
7736,1095874191,-71.0945186,42.4063247,2,66435363,-71.11893,42.410403,0,17:30
7737,66453538,-71.095278,42.433916,1,66435140,-71.120518,42.408775,0,8:30
7738,66453538,-71.095278,42.433916,1,66435140,-71.120518,42.408775,0,15:30
7739,66453538,-71.095278,42.433916,1,66435140,-71.120518,42.408775,0,17:30
7740,66436104,-71.0889505,42.4399985,1,66459547,-71.121782,42.411549,0,8:30
7741,66436104,-71.0889505,42.4399985,1,66459547,-71.121782,42.411549,0,15:30
7742,66436104,-71.0889505,42.4399985,1,66459547,-71.121782,42.411549,0,17:30
7743,66458544,-71.124606,42.411594,0,66456019,-71.0948434,42.4058016,2,8:30
7744,66458544,-71.124606,42.411594,0,66456019,-71.0948434,42.4058016,2,15:30
7745,66458544,-71.124606,42.411594,0,66456019,-71.0948434,42.4058016,2,17:30
7746,603331849,-71.0944729,42.4444197,1,66464594,-71.125489,42.4102817,0,8:30
7747,603331849,-71.0944729,42.4444197,1,66464594,-71.125489,42.4102817,0,15:30
7748,603331849,-71.0944729,42.4444197,1,66464594,-71.125489,42.4102817,0,17:30
7749,66427664,-71.120235,42.410581,0,66474496,-71.0943593,42.4341527,1,8:30
7750,66427664,-71.120235,42.410581,0,66474496,-71.0943593,42.4341527,1,15:30
7751,66427664,-71.120235,42.410581,0,66474496,-71.0943593,42.4341527,1,17:30
7752,66428836,-71.093243,42.4303988,1,66422266,-71.081398,42.411447,2,8:30
7753,66428836,-71.093243,42.4303988,1,66422266,-71.081398,42.411447,2,15:30
7754,66428836,-71.093243,42.4303988,1,66422266,-71.081398,42.411447,2,17:30
7755,66484689,-71.090031,42.427745,1,1729919704,-71.084727,42.4101073,2,8:30
7756,66484689,-71.090031,42.427745,1,1729919704,-71.084727,42.4101073,2,15:30
7757,66484689,-71.090031,42.427745,1,1729919704,-71.084727,42.4101073,2,17:30
7758,66435363,-71.11893,42.410403,0,66423297,-71.0824246,42.405582,2,8:30
7759,66435363,-71.11893,42.410403,0,66423297,-71.0824246,42.405582,2,15:30
7760,66435363,-71.11893,42.410403,0,66423297,-71.0824246,42.405582,2,17:30
7761,2259117074,-71.0827769,42.4023133,2,66464594,-71.125489,42.4102817,0,8:30
7762,2259117074,-71.0827769,42.4023133,2,66464594,-71.125489,42.4102817,0,15:30
7763,2259117074,-71.0827769,42.4023133,2,66464594,-71.125489,42.4102817,0,17:30
7764,603331849,-71.0944729,42.4444197,1,1729919695,-71.0851766,42.4098976,2,8:30
7765,603331849,-71.0944729,42.4444197,1,1729919695,-71.0851766,42.4098976,2,15:30
7766,603331849,-71.0944729,42.4444197,1,1729919695,-71.0851766,42.4098976,2,17:30
7767,66467645,-71.0944215,42.4065054,2,66429422,-71.0928331,42.4392748,1,8:30
7768,66467645,-71.0944215,42.4065054,2,66429422,-71.0928331,42.4392748,1,15:30
7769,66467645,-71.0944215,42.4065054,2,66429422,-71.0928331,42.4392748,1,17:30
7770,2295021981,-71.1211007,42.4098316,0,66474542,-71.0935822,42.4113888,2,8:30
7771,2295021981,-71.1211007,42.4098316,0,66474542,-71.0935822,42.4113888,2,15:30
